"00428","CT003","BRISTOL        ","EAST CM                 "
"00429","CT003","AVON           ","W AVON CM               "
"00430","CT005","HARWINTON      ","EAST CM                 "
"00431","CT005","NEW HARTFORD   ","NEW HARTFORD CM         "
"00432","CT005","PLYMOUTH       ","OLD CM                  "
"00433","NC081","HIGH POINT     ","OAKWOOD CM              "
"00434","CT007","KILLINGWORTH   ","PINE ORCHARD CM         "
"00435","CT009","MADISON        ","WEST SIDE CM            "
"00436","CT009","N BRANFORD     ","EPISC CHYD              "
"00437","CT009","BRANFORD       ","OLD CM                  "
"00438","NY069","CHESHIRE       ","PINE BANK CM            "
"00439","MI023","COLDWATER      ","OAKGROVE CM             "
"00440","MI127","HESPERIA       ","W HESPERIA CM           "
"00441","OR065","THE DALLES     ","PIONEER CM              "
"00442","ND035","GRAND FORKS    ","LUTH EVANGELINE         "
"00443","CT009","NAUGATUCK      ","HILLSIDE CM             "
"00444","CT009","CHESHIRE       ","OLD CM                  "
"00445","CT003","BERLIN         ","LEDGE CM                "
"00446","CT003","SOUTHINGTON    ","OAK HILL CM             "
"00447","CT001","BROOKFIELD     ","CENTRAL CM              "
"00448","IN049","GREEN TWP      ","BAPT CM                 "
"00449","IA111","DOVER          ","HOOVER CM               "
"00450","IA087","SALEM          ","FRIENDS CM              "
"00451","NJ019","ALEXANDRIA TWP ","MT PLEASANT CM          "
"00452","CT011","STONINGTON     ","ST MARY'S CM            "
"00453","MI163","ROMULUS        ","ROMULUS CM              "
"00454","CT015","EASTFORD       ","GROVE CM                "
"00455","CT009","SOUTHBURY      ","WHITE OAK CM            "
"00456","CT015","CENTRAL VILLAGE","EVERGREEN CM            "
"00457","IL169","BIRMINGHAM TWP ","ROUND PRAIRIE C         "
"00458","OH017","DARRTOWN       ","DARRTOWN CM             "
"00459","IA157","BROOKLYN       ","BROOKLYN CM             "
"00460","IL011","LA MOILLE      ","GREENFIELD CM           "
"00461","MI055","MAYFIELD       ","BARNUM CM               "
"00462","NY089","CANTON         ","RENSSELAER FALL         "
"00463","VA013","ARLINGTON      ","ARLINGTON NATIONAL CM   "
"00464","NY061","MANHATTAN      ","CYPRESS HILLS C         "
"00465","IL067","BEAR CR TWP    ","GRAHAM CM               "
"00466","IL067","AUGUSTA        ","WOODLAWN CM             "
"00467","MO011","GOLDEN CITY    ","MT CARMEL CM            "
"00468","MO079","TRENTON        ","MAPLE GROVE MASONIC CM  "
"00469","PA049","MILLCREEK TWP  ","LAUREL HILL CM          "
"00470","MN157","WABASHA        ","METH CHYD               "
"00471","IL011","LA MOILLE      ","N PRAIRIE CM            "
"00472","IL011","LA MOILLE      ","HILLS CM                "
"00473","IL011","LA MOILLE      ","HETZLER CM              "
"00474","IL073","ANNAWAN        ","FAIRVIEW CM             "
"00475","IA157","MONTEZUMA      ","I O O F CM              "
"00476","PA069","SCRANTON       ","FOREST HILL CM          "
"00477","PA115","HERRICK TWP    ","LYON ST CM              "
"00478","PA115","RUSH TWP       ","RUSH CENTER CM          "
"00479","PA115","MIDDLETOWN     ","ST PATRICKS CHY         "
"00480","MI081","SPENCER MILLS  ","SPENCER MILLS C         "
"00481","MI015","HOPE TWP       ","CEDAR CR CM             "
"00482","IL089","AURORA         ","SPRING LAKE MEM         "
"00483","PA115","ARARAT TWP     ","ARARAT CM               "
"00484","IN169","WABASH         ","FALLS CM                "
"00485","IN103","PERU           ","MT HOPE CM              "
"00486","TX029","SAN ANTONIO    ","SUNSET MEM PARK         "
"00487","PA069","DALTON         ","FAIRLAWN CM             "
"00488","NY007","WINDSOR        ","RIVERSIDE CM            "
"00489","CA037","ALTADENA       ","MOUNTAIN VIEW           "
"00490","PA015","ATHENS         ","TIOGA POINT CM          "
"00491","PA015","TOWANDA        ","RIVERSIDE CM            "
"00492","PA115","AUBURN 4 CORNER","BUNNELL CM              "
"00493","PA131","MESHOPPEN      ","ST JOACHIM CM           "
"00494","PA115","BIRCHARDVILLE  ","BIRCHARDVILLE C         "
"00495","PA115","DIMOCK         ","DIMOCK CM               "
"00496","PA115","MONTROSE       ","MONTROSE CM             "
"00497","NY077","UNADILLA       ","ST MATTHEWS CHY         "
"00498","CNNB ","PENOBSQUIS     ","PIONEER CM              "
"00499","CNNB ","KIERSTEAD MT   ","UNITED BAPT CM          "
"00500","NY077","RICHFIELD SPRIN","LAKEVIEW CM             "
"00501","ME007","PHILLIPS       ","TORY HILL CM            "
"00502","PA133","LEWISBERRY     ","EMANUEL CM              "
"00503","NJ019","LEBANON        ","DUTCH REF CHYD          "
"00504","IN147","RICHLAND       ","RICHLAND CM             "
"00505","NJ019","CLINTON        ","PRESB CHYD              "
"00506","NJ019","WHITEHOUSE     ","RURAL HILL CM           "
"00507","NJ035","SOMERVILLE     ","NEW CM                  "
"00508","PA015","CANTON         ","MAIN ST CM              "
"00509","NJ039","PLAINFIELD     ","HILLSIDE CM             "
"00510","NJ019","MILFORD        ","TOWN CM                 "
"00511","NJ019","CLINTON        ","EVERGREEN CM            "
"00512","PA095","EASTON         ","HAY'S CM                "
"00513","NJ039","WESTFIELD      ","FAIRVIEW CM             "
"00514","NY045","HENDERSON      ","EVERGREEN CM            "
"00515","MI023","               ","MASON CM                "
"00516","IA155","AVOCA          ","GROVELAND CM            "
"00517","NY069","MANCHESTER     ","PIONEER CM              "
"00518","NY069","CANANDAIGUA    ","W AVENUE CM             "
"00519","SC045","TAYLORS        ","HOWELL FAMILY CM        "
"00520","NY027","FISHKILL       ","FIRST REF DUTCH         "
"00521","NY077","UNADILLA       ","EVERGREEN CM            "
"00522","OH061","CINCINNATI     ","SPRING GROVE CM         "
"00523","OH061","CARTHAGE       ","READING CM              "
"00524","IN103","PERU           ","OAK GROVE CM            "
"00525","NJ039","NEW PROVIDENCE ","PRESBY CHYD             "
"00526","NJ039","ELIZABETH      ","FIRST PRESBY CH         "
"00527","IN049","ROCHESTER      ","CITIZENS CM             "
"00528","IN103","CHILI          ","CHILI CM                "
"01641","TN079","PARIS          ","MAPLEWOOD CM            "
"00530","IN107","WINGATE        ","OAKLAND CM              "
"00531","IN181","PRINCETON TWP  ","DOBBINS CM              "
"00532","KS113","GALVA          ","EMPIRE CM               "
"00533","NY007","BINGHAMTON     ","SPRING FOREST C         "
"00534","PA039","PINE TWP       ","SEELEY/BAPT CHYD        "
"00535","NY045","CARTHAGE       ","OLD STATE ST CM         "
"00536","WV017","W UNION        ","LOWER CM                "
"00537","WV017","CRYSTAL LAKE   ","MASONIC MEM PARK        "
"00538","UT039","SPRING CITY    ","PIONEER CM              "
"00539","WV091","GRAFTON        ","GRAFTON NATL CM         "
"00540","MN049","CENTRAL POINT  ","LAKEWOOD CM             "
"00541","CT009","N HAVEN        ","ALL SAINTS CM           "
"00542","IN091","PINHOOK        ","PINHOOK CM              "
"00543","PA049","WATERFORD      ","WATERFORD CM            "
"00544","PA027","               ","CENTRE CO MEM P         "
"00545","OH059","MADISON TWP    ","GLENVIEW CM             "
"00546","PA069","CLARKS GREEN   ","CLARKS GREEN CM         "
"00547","KY101","HENDERSON      ","FERNWOOD CM             "
"00548","KY101","CORYDON        ","WOODSMAN CM             "
"00549","OH099","LAKE MILTON    ","ECKIS CM                "
"00550","PA081","BODINE         ","PENNSDALE CM            "
"00551","OH059","CAMBRIDGE      ","OLD CM-CLARK ST         "
"00552","OH061","CARTHAGE       ","CARTHAGE CM             "
"00553","OK109","OKLAHOMA CITY  ","ROSEHILL CM             "
"00554","OK083","GUTHRIE        ","SUMMIT VIEW CM          "
"00555","PA121","POLK           ","SANDY CM                "
"00556","CT009","MILFORD        ","ST MARYS CM             "
"00557","NJ039","               ","MT PLEASANT CM          "
"00558","CT001","GREENWICH      ","BONNELL CM              "
"00559","ID109","IDAHO FALLS    ","LDS CM                  "
"00560","CT003","SUFFIELD       ","FIRST CH OF CHR         "
"00561","NY011","MENTZ          ","MT PLEASANT CM          "
"00562","IA107","SIGOURNEY      ","PLEASANT GROVE          "
"00563","PA123","COLUMBUS       ","WEST LAWN CM            "
"00564","CT005","TERRYVILLE     ","HILLSIDE CM             "
"00565","OH059","CAMBRIDGE      ","GUERNSEY COUNTY MEM GDS "
"00566","FL061","VERO BEACH     ","CRESTLAWN CM            "
"00567","IN131","STAR CITY      ","IOOF & VETERANS CM      "
"00568","IN103","MEXICO         ","SPRING CREEK CM         "
"00569","NJ037","WALPACK CENTER ","METH CHYD-WALPACK CM    "
"00570","NJ001","ELWOOD         ","LAUREL HILL CM          "
"00571","KY093","ELIZABETHTOWN  ","ELIZABETHTOWN C         "
"00572","FL081","BRADENTON      ","MANASOTA MEM PK         "
"00573","FL015","PUNTA GORDA    ","INDIAN SPRINGS          "
"00574","MO079","LIBERTY TWP    ","N UNION CM              "
"00575","MT049","HELENA         ","FORESTDALE CM           "
"00576","MO079","TRENTON        ","OLD EAST CM             "
"00577","OR047","SALEM          ","CITY VIEW CM            "
"00578","OH113","CENTERVILLE    ","MIAMI VAL MEM G         "
"00579","NY055","BROCKPORT      ","BROCKPORT CM            "
"00580","NY055","SWEDEN         ","LAKEVIEW CM             "
"00581","IN005","COLUMBUS       ","CITY CM                 "
"00582","IN005","COLUMBUS       ","FLATROCK BAPTIST CM     "
"00583","IN005","COLUMBUS       ","LAMBERT CM              "
"00584","NY107","JENKSVILLE     ","GLEN HOPE CM            "
"00585","KS115","PEABODY        ","PRAIRIE VIEW CM         "
"00586","NJ017","JERSEY CITY    ","BAYVIEW-NY BAY CM       "
"00587","NJ029","BRICK TOWN     ","OCEAN CO MEM PK         "
"00588","NJ039","KENILWORTH     ","GRACELAND MEM P         "
"00589","NJ031","CLIFTON        ","CREST HAVEN MEM         "
"00590","MO173","WICHITA        ","WHITE CHAPEL ME         "
"00591","MO059","BUFFALO        ","EDMOND POWELL C         "
"00592","MO059","BUFFALO        ","UNION HOME CM           "
"00593","MO059","BUFFALO        ","OAKLAWN CM              "
"00594","MO059","BUFFALO        ","MACEDONIA CM            "
"00595","TX113","DALLAS         ","LAUREL LAND MEM         "
"00596","IL031","HOMEWOOD       ","                        "
"00597","OH061","CINCINNATI     ","SPRING HILL CM          "
"00598","KS173","WICHITA        ","MAPLE GROVE CM          "
"00599","NJ037","NEWTON         ","NEWTON CM               "
"00600","KY099","CANMER         ","GILEAD CH OF CHRIST CM  "
"00601","KY093","ELIZABETHTOWN  ","VALLEY CREEK BAPT CH    "
"00602","KY167","NEW PROVIDENCE ","PRESBY CM               "
"00603","MO165","WESTON         ","LAUREL HILL CM          "
"00604","MO165","WESTON         ","PLEASANT RIDGE CM       "
"00605","NY099","WATERLOO       ","                        "
"00606","CA001","HAYWARD        ","HOLY SEPLECHRE CM       "
"00607","OH061","MIAMITOWN      ","MIAMI CM                "
"00608","IL031","NORTHLAKE      ","MEM ESTATES CM          "
"00609","PA049","ALBION         ","HOPE CM                 "
"00610","NC051","CUMBERLAND     ","UNION BAP CH CM         "
"00611","ME005","N SEBAGO       ","LAKESIDE CM             "
"00612","CA037","TORRENCE       ","HOLY CROSS CM           "
"00613","ME005","W BALDWIN      ","W BALDWIN CM            "
"00614","ME005","CUMBERLAND     ","MOSS SIDE CM            "
"00615","ME011","READFIELD      ","READFLD CORNER          "
"00616","NH019","NEWPORT        ","PINE GROVE CM           "
"00617","ME011","MT VERNON      ","STEVEN'S CM             "
"00618","ME005","PORTLAND       ","BROOKLAWN MEM           "
"00619","ME005","GORHAM         ","SOUTH STREET CM         "
"00620","MA023","MARION         ","OLD LANDING CM          "
"00621","ME005","CUMBERLAND     ","FERRIS CM               "
"00622","NC155","PARKTON        ","PARKTON CM              "
"00623","NC051","COMUNITY CHAPEL","HOLINESS CHYD           "
"00624","NC051","CUMBERLAND     ","CUMBERLAND MEM          "
"00625","NC051","ST PAULS       ","OAK RIDGE CM            "
"00626","NC   ","               ","RATLEY FAM CM           "
"00627","NC051","STEDMAN        ","BETHANY CHYD            "
"00628","NC051","STEDMAN        ","MACEDONIA BAPT          "
"00629","NC101","BENSON         ","BANNERS CHAPEL          "
"00630","OH165","DEERFIELD TWP  ","UNITY CM                "
"00631","NC017","TAR HEEL       ","CH OF GOD CHYD          "
"00632","NC155","GREEN SPRING   ","BAPT CHYD               "
"00633","NC085",,"HODGES FWBC             "
"00634","NC155","LUMBER BRIDGE  ","LUMBER BR CM            "
"00635","NC051","               ","CARTER FAM CM           "
"00636","NC051","FAYETTEVILLE   ","MT PISGAH CM            "
"00637","NC003","STONEY POINT   ","BAPT CHYD               "
"00638","NC105","SANFORD        ","GRACE CHAPEL CM         "
"00639","NC051","ROCKFISH TWP   ","PRESBY CHYD             "
"00640","KY099","HORSE CAVE     ","HORSE CAVE CM           "
"00641","CNNB ","MABOU          ","PRESBY CHYD             "
"00642","CNNB ","S BRANCH       ","BAPT CM                 "
"00643","CNNB ","COLLINA        ","COLLINA CM              "
"00644","CNNB ","GASPEREAU      ","BRIGGS CM               "
"00645","CNNB ","NEWTOWN        ","BAPT CM                 "
"00646","CNNB ","ROACHVILLE     ","ROACHVILLE CM           "
"00647","CNNB ","SUSSEX         ","TOWN CM                 "
"00648","CNNB ","MONCTON        ","FAIRHAVEN CM            "
"00649","CNNB ","CARDWELL       ","BAPT CM                 "
"00650","CNNB ","NEWCASTLE BRIDG","BAPT CM                 "
"00651","CNNB ","FAIRVILLE      ","CEDAR HILL CM           "
"00652","CNNB ","FREDERICTON    ","RURAL CM                "
"00653","CNNB ","TRACEY MILLS   ","BAPT CM                 "
"00654","CNNB ","SMITH'S CREEK  ","GOSLINE CM              "
"00655","CNNB ","KESWICK        ","RURAL CM                "
"00656","NJ019","PATTENBURG     ","BETHLEHEM BAPT          "
"00657","VA013","ARLINGTON      ","COLUMBIA GDNS           "
"00658","NJ019","CLINTON        ","RIVERSIDE CM            "
"00659","IL031","CHICAGO        ","MT HOPE CM              "
"00660","NY099","ROMULUS        ","MT GREEN CM             "
"00661","NC051","LAFAYETTE      ","LAFAYETTE MEM P         "
"00662","NC051","FAYETTEVILLE   ","CROSS CREEK CM          "
"00663","DE003","WILMINGTON     ","RIVERVIEW CM            "
"00664","CNNFD","ST JOHNS       ","ANGLICAN CM             "
"00665","CNNFD","LAMALINE       ","LAMALINE CM             "
"00666","ME005","BALDWIN        ","HIGH RD CM              "
"00667","KS005","BENTON TWP     ","NOFSINGER CM            "
"00668","KS005","BENTON TWP     ","EVERGREEN CM            "
"00669","KS005","EFFINGHAM      ","ST ANN RC CH CM         "
"00670","KS005","               ","MT CALVARY CM           "
"00671","KS005","               ","MT VERNON CM            "
"00672","KS005","               ","KENNEKUK CM             "
"00673","KS005",,"ST LOUIS CATHOLIC CM    "
"00674","KS005","LANCASTER      ","ALDERSON CM             "
"00675","KS005","LANCASTER      ","LANCASTER CM            "
"00676","MO165","WESTON         ","BONNELL CM              "
"00677","NJ007","CHERRY HILL    ","LOCUSTWOOD MEM          "
"00678","KY167","HARRODSBURG    ","SPRINGHILL CM           "
"00679","KY167",,"EBENEZER CH OF C        "
"00680","MT067","LIVINGSTON     ","MT VIEW CM              "
"00681","OH017","W CHESTER      ","W CHESTER CM            "
"00682","OK143","LINCOLN        ","LINCOLN CM              "
"00683","OK097","PRYOR          ","FAIRVIEW CM             "
"00684","AR033","VAN BUREN      ","GILL CM                 "
"00685","CNONT","ISLINGTON      ","ST GEORGE CM            "
"00686","CA019","FRESNO         ","IOOF CM                 "
"00687","OH007","E CONNEAUT     ","E CONNEAUT CM           "
"00688","MI025","ALBION         ","RIVERSIDE CM            "
"00689","KS177","TOPEKA         ","ROCHESTER CM            "
"00690","MO165","               ","JOHN LUTES FARM         "
"00691","OH061","HARRISON TWP   ","GLEN HAVEN CM           "
"00692","OH061","MONTGOMERY     ","HOPEWELL CM             "
"00693","OH061","SPRINGFIELD TWP","PRESB CH CM             "
"00694","OH061","MILL CR TWP    ","WESLEYAN CM             "
"00695","ME005","WESTBROOK      ","PINEGROVE CM            "
"00696","ME005","WESTBROOK      ","SACARAPPA CM            "
"00697","ME001","AUBURN         ","BROOKVALE CM            "
"00698","ME005","GRAY           ","GRAY VILLAGE CM         "
"00699","PA059","MORGAN TWP     ","CASTILLE CM             "
"00700","OH017","MIDDLETOWN     ","MIDDLETOWN CM           "
"00701","OH017","MONROE         ","NORTH CM                "
"00702","NJ027","CHATHAM        ","FAIR MOUNT CM           "
"00703","IN075","               ","ANTIOCH CM              "
"00704","MI021","BERRIAN SPRINGS","ROSE HILL CM            "
"00705","NH019","CLAREMONT      ","ST MARY CM              "
"00706","IN107","NEW RICHMOND   ","NEW RICHMOND CM         "
"00707","VT019","DERBY          ","CENTER CM               "
"00708","VT007","BURLINGTON     ","ST JOSEPH CM            "
"00709","OH059",,"CLEAR FORK BAPT CM      "
"00710","NC085","DUNN           ","GREENWOOD CM            "
"00711","PA131","TUNKHANNOCK    ","SUNNYSIDE CM            "
"00712","LA091","MONTPELIER     ","MONTPELIER CM           "
"00713","WI055","FT ATKINSON    ","LAKEVIEW CM             "
"00714","WI025","MADISON        ","HIGHLAND MEM GD         "
"00715","WI025","WINDSOR        ","WINDSOR CM              "
"00716","WY015","TORRINGTON     ","VALLEY VIEW CM          "
"00717","IA193","ANTHON         ","ROCK BRANCH CM          "
"00718","WI065","W WIOTA        ","W WIOTA CM              "
"00719","IN107","CRAWFORDSVILLE ","OAK HILL CM             "
"00720","IL177","FREEPORT       ","CHAPEL HILL CM          "
"00721","WI025","MAZOMANIE      ","MAZOMANIE CM            "
"00722","WI025","OREGON         ","PRAIRIE MOUND C         "
"00723","NE087","TRENTON        ","TRENTON CM              "
"00724","IN049","GRASS CREEK    ","GRASS CREEK CM          "
"00725","IN017","ROYAL CENTER   ","ROYAL CENTER CM         "
"00726","IN141","MISHAWAKA      ","CHAPEL HILL M G         "
"00727","IN131","THORNHOPE      ","BUCK CM                 "
"00728","OK143","SPERRY         ","REST HAVEN CM           "
"00729","ENHAM","MICHELDEVER    ","MICHELDEVER CHY         "
"00730","CA023","HYDESVILLE     ","IOOF CM                 "
"00731","CA023","EUREKA         ","SUNSET CM               "
"00732","CA083","SANTA BARBARA  ","SANTA BARBARA CM        "
"00733","IN089","MERRILLVILLE   ","CALUMET PARK CM         "
"00734","NY117","MARENGO        ","FRIENDS CM              "
"00735","NY101","HOWARD         ","MT PLEASANT CM          "
"00736","ENLON","LONDON         ","MERCERS CHAPEL          "
"00737","ENLON","LONDON         ","ST DUNSTANS/EAS         "
"00738","ENLON","LONDON         ","ST PAULS COVENT GDNS    "
"00739","ENOXF","STANTON HARCOUR","STANTAN HARCOUR         "
"00740","ENLON","LONDON         ","ST MARY COLECH          "
"00741","ENLON","ALDERMANBURY   ","ST MARY VIRGIN          "
"00742","IN017","GALVESTON      ","ODD FELLOWS CM          "
"00743","CNNB ","NORTH RIVER    ","NORTH RIVER CM          "
"00744","OK131","CHELSEA        ","CHELSEA CM              "
"00745","NY015","ELMIRA         ","WOODLAWN NATIONAL CM    "
"00746","NY069","SHORTSVILLE    ","BROOKSIDE CM            "
"00747","IL151","GOLCONDA       ","IOOF-ODDFELLOW CM       "
"00748","IL151","               ","PALESTINE CM            "
"00749","IL151","               ","SULPHUR SPRINGS         "
"00750","MO201","SIKESTON       ","SIKESTON CM             "
"00751","IL151","               ","MT ZION CM              "
"00752","IL151","               ","WALTERSBURG CM          "
"00753","IL069","ELIZABETHTOWN  ","IOOF CM                 "
"00754","NY011","AUBURN         ","ST JOSEPH CATH CM       "
"00755","NY117","ROSE           ","N ROSE CM               "
"00756","NY075","FULTON         ","MT ADNAH CM             "
"00757","OH153","HUDSON         ","MARKILLIE CM            "
"00758","ME031","KENNEBUNK      ","HOPE CM                 "
"00759","NH009","LITTLETON      ","GLENWOOD CM             "
"00760","ME007","PHILLIPS       ","EVERGREEN CM            "
"00761","ME007","PHILLIPS       ","RIVERSIDE CM            "
"00762","ME005","WESTBROOK      ","WOODLAWN CM             "
"00763","ME011","AUGUSTA        ","WALL CM                 "
"00764","IN017","WALTON         ","MILLER CM               "
"00765","IA113","CEDAR RAPIDS   ","CEDAR MEM PARK          "
"00766","OK143","TULSA          ","MEM PARK CM             "
"00767","IA107","DELTA          ","GARRETT CM              "
"00768","OK001","WESTVILLE      ","BAPT MISSION CM         "
"00769","FL081","PALMETTO       ","SKYWAY MEM GDNS         "
"00770","FRHER","GIGNAC         ","MAZET                   "
"00771","OH067","SCIO           ","METH EPISC CM           "
"00772","CA037","LOS ANGELES    ","ROSE DALE CM            "
"00773","TX141","EL PASO        ","EVERGREEN CM            "
"00774","NY047","BROOKLYN       ","GREEN-WOOD CM           "
"00775","NY061","HARTS ISLAND   ","CITY CM                 "
"00776","OR071","DAYTON         ","IOOF CM                 "
"00777","OR005","OATFIELD RD    ","CONCORD CM              "
"00778","CA007","PARADISE       ","CLEAR CR CM             "
"00779","IA059","BUFFALO        ","NEW HOPE CM             "
"00780","IA185","SEYMOUR        ","SOUTHLAWN CM            "
"00781","NY099","WATERLOO       ","MARE GROVE CM           "
"00782","UT035","SALT LAKE CITY ","S L CTY CM              "
"00783","CT011","GROTON         ","STARHILL CM             "
"00784","PA009","               ","PURBAUGH FAM CM         "
"00785","KS017","ELMDALE        ","                        "
"00786","UT051","HEBER CITY     ","HEBER CITY CM           "
"00787","WI031","LAKE NEBAGAMON ",
"00788","WV041","BENDALE        ","DENNISSON CM            "
"00789","KS015","AUGUSTA        ","ELMWOOD CM              "
"00790","MI159","COVERT         ","                        "
"00791","MI065","LESLIE         ","                        "
"00792","IRKIN","CLONBULLOGNE   ","PROT CH CM              "
"00793","NE109","LINCOLN        ","WYUKA CM                "
"00794","KS147","KIRWIN         ","                        "
"00795","NV007","WELLS          ","                        "
"00796","NY043","NORWAY         ","BARNES CM               "
"00797","PA015","SPRING HILL    ","                        "
"00798","UT035","MURRAY         ","MURRAY CITY CM          "
"00799","KS018","HIAWATHA       ","                        "
"00800","KS115","PEABODY        ","DOYLE VALLEY CM         "
"00801","NE061","FRANKLIN       ","                        "
"00802","OH007","GENEVA         ","EASTWOOD CM             "
"00803","NJ039","RAHWAY         ","RAHWAY CM               "
"00804","CO059","GOLDEN         ","GOLDEN CM               "
"00805","KS035","               ","UPPER TIMBER CR         "
"00806","KS035","ATLANTA        ","                        "
"00807","AZ009","CENTRAL        ","OLD CM                  "
"00808","NY089","PIERREPONT     ","BEECH PLAINS CM         "
"00809","UT051","CHARLESTON     ","CHARLESTON CM           "
"00810","WI127","WALWORTH       ","                        "
"00811","IA051","WYACONDAH TWP  ","INSKEEP CM              "
"00812","IA061","               ","SAVANNAH CM             "
"00813","UT007","PRICE          ","PRICE CITY CM           "
"00814","UT015","CASTLE DALE    ","                        "
"00815","CA013","BRENTWOOD      ","                        "
"00816","CA037","INGLEWOOD      ","                        "
"00817","KS015","               ","CUMBERLAND CM           "
"00818","PA081","WHITE PINE     ","WHITE PINE CM           "
"00819","IRKIN","CLONSAST       ","                        "
"00820","OR011","COQUILL        ","SUNSET MEM PK           "
"00821","KY151","RICHMOND       ","SILVER CR CM            "
"00822","CA037","GARDENA        ","                        "
"00823","KY067","LEXINGTON      ","LEXINGTON CM            "
"00824","CA055","               ","TULOCAY CM              "
"00825","UT055","HANKSVILLE     ","HANKSVILLE CM           "
"00826","UT021","KANARRAVILLE   ","                        "
"00827","ENYOY","OTLEY          ","                        "
"00828","CO031","DENVER         ","RIVERSIDE CM            "
"00829","CO031","DENVER         ","FAIRMOUNT CM            "
"00830","VT021","BRANDON        ","PINE HILL CM            "
"00831","NZEAL","CHRISTCHURCH   ","LINWOOD CM              "
"00832","NZEAL","WOOLSTON       ","HEATHCOTE CM            "
"00833","IRCOR","SHANDON        ","ST MARYS CM             "
"00834","ENDEV","LYNTON         ","                        "
"00835","NJ019","GRANDIN        ","BETHLEHEM CM            "
"00836","NJ019","GRANDIN        ","UNION CM                "
"00837","IA085","WOODBINE       ",
"00838","UT057","N OGDEN        ",
"00839","UT035","SALT LAKE CITY ","WASATCH LAWN M          "
"00840","UT035","SANDY          ",
"00841","NJ027","MT FREEDOM     ","PRESB CH CM             "
"00842","ENESS","COLCHESTER     ",
"00843","UT045","GRANTSVILLE    ","CITY CM                 "
"00844","ENESS","DUNMOW         ","PRIORY                  "
"00845","IN119","COAL CITY      ","FISCUS CM               "
"00846","WV033","SALEM          ","ODD FELLOWS CM          "
"00847","AK090","FAIRBANKS      ","BIRCH HILL CM           "
"00848","WA029","OAK HARBOR     ","MAPLE LEAF CM           "
"00849","WA033","SEATTLE        ","MT PLEASANT CM          "
"00850","OK143","SAND SPRINGS   ","WOODLAND CM             "
"00851","AL079","MT HOPE        ","CAVE SPRINGS CM         "
"00961","NJ039","UNION          ","HOLLYWOOD MEM PK        "
"00962","NJ041","PHILLIPSBURG   ","NEW CATHOLIC CM         "
"00854","WI025","VERONA         ","FOREST HILL CM          "
"00855","NJ029","WARETOWN       ","OLD CEDAR GROVE         "
"00856","NJ007","CAMDEN         ","HARLEIGH CM             "
"00857","NJ007","CAMDEN         ","BETHEL MEM PK           "
"00858","NJ015","SWEDESBORO     ","NEW ST JOSEPH           "
"00859","NJ029","BARNEGAT       ","MASONIC CM              "
"00860","NY071","PORT JERVIS    ","LAUREL GROVE CM         "
"00862","NJ027","NEW VERNON     ","NEW VERNON PRESB CHYD   "
"00861","NJ013","NEWARK         ","MT PLEASANT CM          "
"00863","NJ027","MORRISTOWN     ","EVERGREEN CM            "
"00864","NJ035","BASKING RIDGE  ","EVERGREEN CM            "
"00865","NJ027","CHESTER        ","PLEASANT HILLS          "
"00866","NY055","HENRIETTA      ","MAPLEWOOD CM            "
"00867","NY055","ROCHESTER      ","MT HOPE CM              "
"00868","NY077","ROSEBOOM       ","ROSEBOOM CM             "
"00869","NY007","COLESVILLE     ","OUAQUAGA CM             "
"00870","NY007","MAINE          ","MAINE CM                "
"00871","NY017","GREENE         ","SYLVAN LAWN CM          "
"00872","NH007","PITTSBURG      ","HOLLOW VILLAGE CM       "
"00873","NH015","EPPINC         ","PROSPECT CM             "
"00874","ME017","S PARIS        ","RIVERSIDE CM            "
"00875","NH013","CONTOOCOOK     ","CONTOOCOOK CM           "
"00876","NH013","HENNIKER       ","NEW CM                  "
"00877","NH007","STEWARTSTOWN   ","STEWARTSTOWN CM         "
"00878","ME031","N LEBANON      ","FOREST GROVE CM         "
"00879","NH007",,"ORIN YOUNG CM           "
"00880","NH   ",,"MT VIEW CM              "
"00881","NH001","BELMONT        ","ST LAMBERT CM           "
"00882","CT009","BRANFORD       ","ST AGNES CM             "
"00883","CT007","DURHAM         ","PINE GROVE CM           "
"00884","CT007","MIDDLEFIELD    ","MIDDLEFIELD CM          "
"00885","OH125","CECIL          ","IMM CONCEPT CH          "
"00886","WV085","BEREA          ","PINE GROVE CM           "
"00887","NH009","PLYMOUTH       ","NEW OAK HILL CM         "
"00888","NC105","SANFORD        ","LEE MEMORY GDNS         "
"00889","WA011","VANCOUVER      ","MEM GDNS                "
"00890","CT009","HAMDEN         ","BEAVERDALE MEM PK       "
"00891","IN103","MACY           ","PLAINVIEW CM            "
"00892","IN103","PEORIA         ","PEORIA CM               "
"00893","IN081","FRANKLIN       ","GREENLAWN CM            "
"00894","UT007","HELPER         ","MTN VIEW CM             "
"00895","IA155","AVOCA          ","GRACELAND PK CM         "
"00896","IA123","BARNES CITY    ","BARNES CITY CM          "
"00897","IA157","JACKSON TWP    ","JACKSON TWP CM          "
"00898","IA051","DRAKESVILLE    ","DRAKESVILLE CM          "
"00899","IN071","BROWNSTOWN     ","OLD CM                  "
"00900","CNNS ","DIGBY          ","TRINITY CH              "
"00901","PA081","JERSEY SHORE   ","JERSEY SHORE CM         "
"00902","PA081","SALLADASBURG   ","SALLADASBURG CM         "
"00903","PA081","WATERVILLE     ","WATERVILLE CM           "
