"004698","330327",19920214
"004832","340421",19920216
"004833","350375",19920216
"004834","350378",19920216
"004835","350379",19920216
"004837","330656",19920214
"004838","330655",19920214
"004853","340373",19920214
"004859","002447",19941121
"004928","340536",19931221
"004948","340162",19920214
"004949","350122",19920214
"004950","350123",19920214
"004951","350129",19920214
"004952","350134",19920214
"004953","350135",19920214
"004955","340259",19920214
"004989","340010",19920206
"004990","340011",19920206
"005020","340317",19920214
"005021","350353",19920215
"005022","350356",19920215
"005023","350357",19920215
"005028","350380",19920216
"005041","330650",19920214
"005042","340799",19920214
"005043","340810",19920214
"005044","340811",19920214
"005045","340812",19920214
"005056","342122",19940303
"005057","350729",19940303
"005058","350730",19940303
"005086","009934",19930127
"005182","320013",19920214
"005183","330025",19920214
"005184","330026",19920214
"005185","330027",19920214
"005186","330036",19920214
"005187","330038",19920214
"005190","005953",19911118
"005248","320074",19920214
"005249","330474",19920214
"005257","330046",19920214
"005262","320075",19920214
"005263","330514",19920214
"005264","330515",19920214
"005265","330521",19920214
"005266","330532",19920214
"005281","350488",19920214
"005283","340962",19920214
"005285","310417",19930503
"005286","320250",19930503
"005290","009386",19920311
"005307","340896",19920220
"005308","340907",19920220
"005309","330194",19920214
"005310","330195",19920214
"005311","330205",19920214
"005312","330206",19920214
"005313","330207",19920214
"005314","330253",19920214
"005315","330269",19920214
"005316","330270",19920214
"005353","320066",19920214
"005354","330360",19920214
"005355","330361",19920214
"005357","320080",19920214
"005358","330360",19920214
"005359","330373",19920214
"005360","330374",19920214
"005361","330375",19920214
"005362","330388",19920214
"005372","331050",19920214
"005390","320297",19911203
"005391","331733",19911203
"005392","331734",19911203
"005428","006802",19921204
"005525","DELETE",19911209
"005526","DELETE",19911209
"005527","DELETE",19911209
"005528","DELETE",19911209
"005529","DELETE",19911209
"005530","DELETE",19911209
"005531","DELETE",19911209
"005590","310418",19930503
"005591","320271",19930503
"005592","320282",19930503
"005593","320283",19930503
"005594","320284",19930503
"005595","320291",19930503
"005616","005614",19931120
"005617","005616",19931120
"005656","320251",19930503
"005657","320261",19930503
"005658","330944",19930503
"005659","330945",19930503
"005703","000295",19930310
"005768","006794",19920311
"005809","340210",19920214
"005810","350164",19920214
"005811","331602",19940418
"005812","350165",19920214
"005813","350169",19920214
"005814","350225",19920214
"005815","350170",19920214
"005816","360203",19920214
"005817","360204",19920214
"005818","360207",19920214
"005821","360208",19920214
"005822","360211",19920214
"005830","002585",19921124
"005842","350312",19920214
"005843","350317",19920214
"005845","360212",19920214
"005846","360215",19920214
"005847","360216",19920214
"005875","370028",19920214
"005876","370029",19920214
"005880","350462",19920214
"005892","350463",19920214
"005911","330691",19920214
"005912","340935",19920214
"005913","340936",19920214
"005914","340937",19920214
"005915","340938",19920214
"005930","350333",19920214
"005931","350335",19920214
"005932","330107",19920214
"005933","330112",19920214
"005934","330113",19920214
"005936","340929",19920214
"005957","331009",19920316
"005965","340879",19920214
"005966","340880",19920214
"005970","008664",19950310
"005997","320246",19930503
"005999","330923",19930503
"006000","330927",19930503
"006001","330928",19930503
"006002","330929",19930503
"006003","330935",19930503
"006014","330124",19920214
"006015","340294",19920214
"006016","350563",19921113
